"user_id","activity_date","product_group","dollar_purchase_value","purchase_number"
78223,2024-11-09,"Gold",4.99,2
79261,2024-10-24,"Gold",4.99,1
89976,2024-11-27,"Promotion",9.99,2
93873,2024-10-10,"Promotion",4.99,3
81718,2024-11-03,"Gold",4.99,63
88818,2024-12-09,"Promotion",4.99,1
75229,2024-12-03,"Gold",4.99,2
73332,2024-12-26,"Gold",9.99,2
81567,2024-12-26,"Gold",4.99,12
72240,2024-10-11,"Gold",9.99,7
74513,2024-11-23,"Gold",4.99,4
74773,2024-11-19,"Promotion",4.99,6
86063,2024-10-27,"Gold",4.99,23
86063,2024-11-19,"Remove Ads",4.99,42
77829,2024-10-13,"Gold",4.99,5
90399,2024-12-29,"Promotion",4.99,19
73163,2024-11-07,"Gold",9.99,13
73163,2024-11-30,"Gold",9.99,26
75408,2024-11-12,"Promotion",4.99,1
90756,2024-12-26,"Promotion",4.99,20
89933,2024-12-11,"Promotion",4.99,1
96435,2024-10-24,"Gold",9.99,2
84443,2024-12-16,"Gold",4.99,1
93040,2024-12-07,"Promotion",4.99,1
71776,2024-11-04,"Gold",4.99,1
72306,2024-10-29,"Remove Ads",4.99,6
76076,2024-10-05,"Remove Ads",4.99,1
85768,2024-12-14,"Gold",4.99,21
84314,2024-12-28,"Gold",4.99,12
88173,2024-10-09,"Promotion",4.99,1
75471,2024-10-19,"Gold",9.99,17
81110,2024-10-20,"Promotion",9.99,31
94809,2024-12-01,"Gold",4.99,2
69686,2024-11-30,"Promotion",9.99,10
93638,2024-10-24,"Gold",4.99,2
73328,2024-11-02,"Promotion",4.99,1
69917,2024-11-02,"Promotion",4.99,6
71474,2024-12-14,"Promotion",4.99,1
72024,2024-12-03,"Gold",4.99,23
72024,2024-12-13,"Gold",4.99,27
72024,2024-12-18,"Promotion",9.99,29
96699,2024-12-31,"Promotion",4.99,1
76995,2024-11-28,"Gold",9.99,1
82630,2024-12-22,"Promotion",4.99,1
79583,2024-11-29,"Gold",4.99,120
79583,2024-11-30,"Gold",4.99,125
88746,2024-11-23,"Promotion",4.99,3
78114,2024-12-31,"Promotion",4.99,1
73110,2024-10-16,"Promotion",4.99,1
84635,2024-12-31,"Promotion",4.99,5
86978,2024-12-17,"Remove Ads",4.99,2
84071,2024-10-28,"Gold",4.99,2
78164,2024-10-13,"Promotion",4.99,1
69573,2024-10-24,"Gold",4.99,2
74682,2024-12-12,"Gold",4.99,4
74682,2024-12-16,"Gold",4.99,6
74493,2024-11-23,"Promotion",9.99,3
78791,2024-11-16,"Gold",4.99,6
93435,2024-12-05,"Promotion",4.99,11
78577,2024-12-02,"Remove Ads",4.99,7
81569,2024-10-29,"Promotion",9.99,6
95567,2024-10-20,"Promotion",4.99,1
71881,2024-11-27,"Gold",4.99,19
80251,2024-12-20,"Remove Ads",4.99,22
85776,2024-12-28,"Remove Ads",4.99,15
95202,2024-11-08,"Gold",4.99,1
75748,2024-10-28,"Remove Ads",4.99,5
83368,2024-11-28,"Promotion",4.99,3
97446,2024-12-03,"Promotion",4.99,2
81718,2024-10-24,"Promotion",4.99,50
90537,2024-12-18,"Promotion",4.99,2
72439,2024-10-13,"Promotion",6.99,7
82672,2024-11-23,"Promotion",6.99,11
87357,2024-12-21,"Promotion",4.99,10
88882,2024-11-27,"Promotion",4.99,6
78223,2024-11-09,"Gold",4.99,4
83094,2024-12-29,"Remove Ads",4.99,18
75864,2024-11-13,"Remove Ads",4.99,1
88072,2024-11-27,"Remove Ads",4.99,5
86930,2024-11-26,"Promotion",4.99,1
85898,2024-12-03,"Promotion",4.99,45
90223,2024-10-28,"Promotion",4.99,1
81347,2024-12-14,"Promotion",9.99,15
90443,2024-10-01,"Gold",4.99,1
72240,2024-10-10,"Gold",4.99,5
94652,2024-11-19,"Remove Ads",4.99,5
75408,2024-11-19,"Remove Ads",4.99,3
71613,2024-10-23,"Promotion",4.99,2
89354,2024-11-23,"Gold",4.99,3
79937,2024-12-12,"Promotion",9.99,12
91002,2024-10-20,"Promotion",4.99,2
91073,2024-11-28,"Remove Ads",4.99,12
71293,2024-10-21,"Promotion",9.99,6
74022,2024-10-30,"Remove Ads",4.99,3
74022,2024-11-13,"Remove Ads",4.99,5
93465,2024-11-29,"Gold",4.99,8
96759,2024-12-05,"Remove Ads",4.99,1
84443,2024-12-21,"Gold",4.99,8
96547,2024-12-13,"Gold",4.99,1
70218,2024-10-09,"Remove Ads",4.99,1
70218,2024-10-25,"Gold",4.99,10
93543,2024-12-13,"Promotion",4.99,3
76076,2024-11-11,"Gold",9.99,19
74868,2024-12-30,"Promotion",4.99,22
76254,2024-12-22,"Promotion",4.99,1
88996,2024-12-27,"Promotion",4.99,1
92643,2024-10-29,"Gold",4.99,2
94809,2024-12-01,"Promotion",4.99,3
87149,2024-10-21,"Gold",4.99,3
78746,2024-10-11,"Gold",4.99,2
86900,2024-12-13,"Gold",9.99,5
76851,2024-12-12,"Promotion",4.99,1
74849,2024-12-04,"Gold",4.99,1
80129,2024-10-25,"Gold",4.99,7
75471,2024-10-14,"Promotion",9.99,12
95425,2024-10-13,"Promotion",9.99,1
97054,2024-10-15,"Remove Ads",4.99,1
80329,2024-12-23,"Promotion",9.99,27
80329,2024-12-28,"Promotion",9.99,36
83877,2024-11-09,"Remove Ads",4.99,68
70162,2024-11-30,"Gold",9.99,13
78877,2024-12-03,"Gold",4.99,9
71207,2024-12-03,"Gold",4.99,11
79583,2024-11-06,"Gold",4.99,41
79583,2024-11-11,"Gold",4.99,63
87497,2024-12-12,"Promotion",4.99,1
82130,2024-12-26,"Remove Ads",4.99,1
70109,2024-12-10,"Promotion",4.99,9
71875,2024-11-20,"Gold",4.99,2
73483,2024-12-25,"Promotion",4.99,12
97259,2024-11-11,"Promotion",4.99,1
75884,2024-12-01,"Gold",4.99,2
73952,2024-11-16,"Promotion",4.99,4
95502,2024-12-17,"Remove Ads",4.99,4
70198,2024-12-17,"Gold",4.99,3
74682,2024-12-16,"Gold",4.99,7
69847,2024-11-12,"Gold",4.99,12
92971,2024-11-05,"Promotion",4.99,1
89178,2024-11-01,"Gold",4.99,2
82721,2024-12-31,"Promotion",9.99,2
75747,2024-12-15,"Remove Ads",4.99,10
75177,2024-10-16,"Gold",4.99,11
71881,2024-11-25,"Promotion",9.99,15
80251,2024-10-19,"Gold",4.99,7
70389,2024-12-26,"Promotion",4.99,7
78223,2024-11-27,"Remove Ads",4.99,7
78223,2024-12-04,"Remove Ads",4.99,8
75385,2024-12-09,"Promotion",9.99,5
75385,2024-12-29,"Promotion",9.99,18
88533,2024-12-30,"Gold",4.99,3
79194,2024-10-24,"Gold",4.99,1
81718,2024-10-24,"Gold",4.99,51
81718,2024-10-25,"Promotion",4.99,53
71404,2024-11-12,"Gold",4.99,1
71404,2024-12-13,"Gold",9.99,28
96765,2024-12-29,"Gold",4.99,2
73273,2024-12-26,"Promotion",4.99,4
92098,2024-11-13,"Gold",4.99,1
70431,2024-11-03,"Promotion",4.99,4
71613,2024-12-24,"Promotion",4.99,9
72046,2024-11-21,"Gold",4.99,11
71222,2024-12-15,"Promotion",6.99,15
86537,2024-10-22,"Promotion",4.99,7
70116,2024-12-17,"Promotion",4.99,17
80711,2024-12-25,"Remove Ads",4.99,2
90119,2024-10-23,"Gold",9.99,3
90119,2024-10-27,"Gold",9.99,6
91445,2024-11-04,"Promotion",4.99,1
78746,2024-10-11,"Gold",4.99,1
81130,2024-10-30,"Promotion",4.99,1
92643,2024-11-13,"Gold",4.99,6
78202,2024-12-13,"Gold",4.99,3
78708,2024-12-07,"Gold",4.99,2
81533,2024-12-12,"Promotion",4.99,1
87339,2024-11-09,"Promotion",4.99,1
71777,2024-10-15,"Gold",4.99,1
77802,2024-11-02,"Promotion",6.99,17
79217,2024-11-16,"Promotion",9.99,5
86257,2024-11-29,"Promotion",4.99,9
94202,2024-11-16,"Promotion",4.99,4
80876,2024-11-21,"Promotion",6.99,12
93638,2024-10-25,"Gold",4.99,4
75471,2024-12-21,"Promotion",9.99,68
75471,2024-12-28,"Remove Ads",4.99,79
80566,2024-11-11,"Promotion",9.99,2
80566,2024-12-04,"Promotion",9.99,14
80566,2024-12-07,"Promotion",9.99,15
81110,2024-10-13,"Gold",4.99,11
95425,2024-10-13,"Gold",4.99,2
87393,2024-12-25,"Gold",4.99,3
80329,2024-11-23,"Gold",4.99,6
80329,2024-12-22,"Promotion",4.99,26
80329,2024-12-25,"Promotion",9.99,31
85793,2024-12-18,"Promotion",4.99,1
83877,2024-10-29,"Promotion",9.99,60
92009,2024-11-24,"Promotion",4.99,8
79583,2024-10-27,"Gold",4.99,19
79583,2024-11-24,"Gold",4.99,102
79583,2024-11-25,"Gold",4.99,106
92804,2024-11-06,"Promotion",4.99,4
73788,2024-12-07,"Remove Ads",4.99,10
82250,2024-12-13,"Promotion",4.99,1
94063,2024-10-23,"Promotion",4.99,1
82107,2024-10-17,"Promotion",9.99,4
73483,2024-12-14,"Promotion",4.99,7
92758,2024-10-26,"Gold",9.99,1
81821,2024-11-30,"Promotion",9.99,3
95634,2024-12-01,"Gold",4.99,22
74682,2024-12-12,"Promotion",9.99,3
95771,2024-12-12,"Promotion",9.99,10
70849,2024-11-01,"Gold",4.99,4
93827,2024-10-22,"Gold",4.99,4
72810,2024-12-31,"Gold",4.99,2
81569,2024-10-30,"Gold",4.99,7
85244,2024-10-25,"Gold",9.99,7
75177,2024-12-12,"Remove Ads",4.99,55
90531,2024-12-30,"Promotion",4.99,9
90531,2024-12-31,"Promotion",4.99,14
70389,2024-12-28,"Promotion",4.99,8
81891,2024-10-10,"Promotion",9.99,3
80761,2024-11-16,"Remove Ads",4.99,5
80761,2024-12-23,"Remove Ads",4.99,13
87237,2024-12-31,"Gold",4.99,22
81718,2024-12-25,"Gold",4.99,82
84745,2024-11-24,"Gold",4.99,9
84745,2024-11-24,"Gold",4.99,10
96230,2024-10-06,"Remove Ads",4.99,3
95254,2024-11-01,"Promotion",9.99,6
95254,2024-11-02,"Promotion",9.99,8
85684,2024-12-10,"Promotion",4.99,12
85696,2024-11-07,"Gold",4.99,6
86063,2024-12-12,"Remove Ads",4.99,44
70604,2024-10-16,"Gold",9.99,1
85898,2024-11-09,"Promotion",4.99,24
85898,2024-11-12,"Promotion",4.99,27
85768,2024-12-02,"Gold",4.99,12
73163,2024-11-14,"Gold",19.99,20
79387,2024-10-31,"Gold",9.99,18
85345,2024-11-17,"Promotion",9.99,3
79597,2024-12-03,"Gold",9.99,9
88124,2024-11-18,"Remove Ads",4.99,10
76177,2024-11-13,"Promotion",4.99,4
91073,2024-12-19,"Gold",4.99,24
93638,2024-11-03,"Promotion",4.99,10
84314,2024-12-28,"Remove Ads",4.99,14
96759,2024-12-11,"Promotion",4.99,5
74511,2024-11-22,"Gold",9.99,5
70583,2024-11-16,"Promotion",4.99,7
69746,2024-12-17,"Promotion",4.99,1
82967,2024-10-09,"Gold",4.99,1
89793,2024-12-07,"Promotion",4.99,7
71776,2024-12-01,"Promotion",6.99,24
90095,2024-12-09,"Promotion",4.99,5
76076,2024-12-06,"Gold",19.99,33
89421,2024-12-30,"Gold",9.99,2
72736,2024-10-21,"Promotion",4.99,1
96124,2024-12-29,"Promotion",9.99,1
91956,2024-11-26,"Promotion",4.99,5
96798,2024-12-25,"Gold",9.99,1
82604,2024-12-07,"Gold",4.99,14
86900,2024-12-13,"Gold",9.99,3
84509,2024-12-11,"Promotion",4.99,4
86409,2024-12-26,"Gold",4.99,5
91593,2024-12-31,"Promotion",4.99,3
83028,2024-11-29,"Remove Ads",4.99,4
74893,2024-12-18,"Remove Ads",4.99,6
78877,2024-11-30,"Gold",4.99,7
79296,2024-12-17,"Gold",4.99,1
71875,2024-12-07,"Promotion",4.99,4
83628,2024-10-10,"Gold",29.99,11
79583,2024-11-01,"Gold",4.99,25
79583,2024-12-02,"Gold",4.99,131
83395,2024-12-20,"Gold",29.99,11
87691,2024-12-17,"Promotion",9.99,3
87691,2024-12-19,"Gold",4.99,16
92804,2024-10-09,"Gold",4.99,1
93120,2024-12-05,"Promotion",4.99,2
74340,2024-11-04,"Gold",4.99,3
95634,2024-12-25,"Gold",4.99,29
70849,2024-10-25,"Gold",4.99,2
93827,2024-11-12,"Remove Ads",4.99,12
75392,2024-12-23,"Remove Ads",4.99,15
84747,2024-11-16,"Remove Ads",4.99,4
75177,2024-10-17,"Promotion",9.99,16
75813,2024-12-28,"Promotion",9.99,1
84745,2024-11-28,"Gold",4.99,16
87655,2024-10-01,"Promotion",4.99,1
80767,2024-12-23,"Promotion",9.99,7
85987,2024-10-25,"Gold",4.99,1
89293,2024-11-27,"Promotion",9.99,20
95169,2024-10-11,"Promotion",4.99,2
81882,2024-11-25,"Promotion",4.99,3
81347,2024-11-23,"Promotion",4.99,13
91698,2024-12-24,"Gold",4.99,1
72240,2024-10-11,"Promotion",4.99,9
82610,2024-12-17,"Remove Ads",4.99,8
84382,2024-12-31,"Gold",4.99,1
81718,2024-10-27,"Promotion",4.99,55
81718,2024-11-28,"Gold",9.99,70
88113,2024-12-13,"Gold",4.99,2
88124,2024-11-13,"Promotion",4.99,8
88162,2024-12-21,"Promotion",9.99,5
71438,2024-12-30,"Promotion",4.99,1
73914,2024-11-21,"Gold",4.99,2
81689,2024-12-23,"Promotion",9.99,2
86537,2024-10-20,"Remove Ads",4.99,2
82639,2024-11-06,"Promotion",4.99,8
91670,2024-11-15,"Gold",9.99,5
79937,2024-12-18,"Promotion",4.99,13
71222,2024-11-26,"Gold",4.99,1
70218,2024-12-19,"Promotion",9.99,46
75345,2024-12-21,"Gold",4.99,2
75345,2024-12-24,"Promotion",9.99,8
75623,2024-10-08,"Promotion",4.99,1
76515,2024-11-17,"Promotion",4.99,1
77692,2024-11-24,"Remove Ads",4.99,4
85287,2024-12-27,"Gold",4.99,1
93876,2024-11-05,"Promotion",4.99,3
92744,2024-12-22,"Gold",4.99,7
82101,2024-11-17,"Promotion",9.99,3
93934,2024-12-30,"Gold",4.99,1
70360,2024-12-23,"Gold",4.99,3
69686,2024-12-13,"Promotion",4.99,12
86900,2024-12-13,"Promotion",4.99,7
83877,2024-10-20,"Promotion",9.99,18
83877,2024-10-23,"Gold",4.99,32
83877,2024-10-24,"Gold",4.99,37
93638,2024-11-22,"Remove Ads",4.99,21
70113,2024-10-16,"Gold",4.99,1
74240,2024-12-28,"Gold",4.99,7
96694,2024-11-05,"Promotion",4.99,1
70963,2024-12-15,"Promotion",4.99,1
77107,2024-12-08,"Promotion",4.99,2
76230,2024-10-13,"Gold",4.99,8
80329,2024-12-24,"Promotion",9.99,29
89619,2024-12-26,"Gold",4.99,3
71645,2024-10-18,"Promotion",4.99,1
79583,2024-11-20,"Gold",4.99,91
70162,2024-11-05,"Promotion",4.99,1
93368,2024-10-20,"Gold",9.99,7
80406,2024-10-14,"Gold",4.99,1
83628,2024-11-24,"Gold",9.99,53
87691,2024-12-20,"Gold",9.99,21
87691,2024-12-20,"Gold",9.99,22
87691,2024-12-31,"Promotion",9.99,36
73050,2024-11-10,"Promotion",9.99,4
87887,2024-12-10,"Gold",4.99,8
75177,2024-10-19,"Gold",9.99,22
92739,2024-12-05,"Gold",9.99,2
76753,2024-12-12,"Promotion",4.99,6
70641,2024-10-23,"Gold",4.99,2
82421,2024-10-21,"Gold",4.99,5
84531,2024-12-14,"Promotion",4.99,9
95634,2024-11-21,"Gold",4.99,1
95634,2024-11-26,"Gold",4.99,16
95634,2024-12-26,"Gold",9.99,35
79119,2024-10-27,"Promotion",4.99,2
69570,2024-11-09,"Promotion",4.99,1
69570,2024-11-12,"Remove Ads",4.99,2
90434,2024-11-04,"Promotion",4.99,1
90531,2024-12-17,"Promotion",4.99,5
96006,2024-10-12,"Promotion",9.99,4
84745,2024-12-21,"Gold",4.99,31
88934,2024-12-31,"Promotion",9.99,8
69814,2024-12-14,"Promotion",4.99,4
76815,2024-11-15,"Promotion",4.99,1
90838,2024-12-22,"Promotion",4.99,1
86930,2024-12-01,"Promotion",4.99,3
96443,2024-12-19,"Promotion",4.99,2
81718,2024-12-25,"Gold",4.99,86
89609,2024-12-18,"Promotion",4.99,1
94207,2024-12-13,"Remove Ads",4.99,6
85684,2024-11-27,"Promotion",4.99,6
85684,2024-12-05,"Promotion",6.99,10
85684,2024-12-17,"Promotion",6.99,16
89881,2024-12-23,"Promotion",4.99,5
92469,2024-10-23,"Gold",4.99,1
82472,2024-11-30,"Gold",4.99,7
86063,2024-10-27,"Promotion",4.99,24
92451,2024-10-02,"Gold",9.99,1
80751,2024-12-10,"Promotion",4.99,8
92961,2024-11-20,"Remove Ads",4.99,4
90756,2024-12-26,"Gold",4.99,28
70583,2024-11-16,"Promotion",4.99,8
79937,2024-11-16,"Gold",4.99,2
89793,2024-11-25,"Promotion",9.99,3
93465,2024-11-16,"Gold",9.99,4
93465,2024-12-03,"Gold",9.99,22
87552,2024-12-31,"Remove Ads",4.99,5
93820,2024-10-25,"Promotion",9.99,6
93876,2024-11-06,"Promotion",4.99,5
90015,2024-12-05,"Remove Ads",4.99,8
82043,2024-12-25,"Gold",4.99,1
90385,2024-11-27,"Remove Ads",4.99,1
74360,2024-12-04,"Promotion",4.99,2
79576,2024-10-20,"Gold",4.99,1
71364,2024-12-25,"Remove Ads",4.99,4
97469,2024-11-01,"Remove Ads",4.99,1
94809,2024-12-03,"Gold",4.99,6
69686,2024-11-28,"Promotion",4.99,6
71090,2024-11-24,"Promotion",4.99,1
75471,2024-10-12,"Gold",19.99,2
75471,2024-10-19,"Gold",9.99,18
75471,2024-12-14,"Gold",9.99,54
75471,2024-12-24,"Promotion",9.99,73
81110,2024-10-14,"Promotion",4.99,20
95425,2024-12-31,"Promotion",4.99,3
77802,2024-12-23,"Gold",4.99,51
78877,2024-12-03,"Gold",4.99,10
96009,2024-12-31,"Promotion",4.99,11
79583,2024-10-30,"Gold",4.99,22
79583,2024-11-21,"Gold",4.99,96
88864,2024-12-04,"Gold",9.99,12
92804,2024-10-09,"Gold",4.99,2
86978,2024-12-18,"Promotion",4.99,4
83395,2024-12-22,"Remove Ads",4.99,12
87691,2024-12-20,"Gold",4.99,20
87691,2024-12-20,"Promotion",9.99,25
94553,2024-12-12,"Promotion",4.99,9
73952,2024-11-21,"Gold",4.99,8
89157,2024-11-10,"Gold",4.99,9
74645,2024-12-28,"Promotion",4.99,1
88775,2024-10-13,"Gold",4.99,8
79770,2024-12-24,"Gold",4.99,23
93435,2024-10-26,"Remove Ads",4.99,3
93827,2024-11-01,"Gold",9.99,9
80251,2024-11-19,"Gold",4.99,10
76753,2024-11-30,"Promotion",4.99,1
78351,2024-10-12,"Promotion",4.99,1
89132,2024-12-10,"Promotion",4.99,16
83236,2024-12-31,"Remove Ads",4.99,2
85305,2024-11-15,"Promotion",6.99,10
80320,2024-11-28,"Gold",4.99,3
87237,2024-12-21,"Gold",4.99,14
71705,2024-11-07,"Promotion",4.99,1
83094,2024-12-22,"Remove Ads",4.99,15
92545,2024-10-30,"Gold",9.99,2
82825,2024-10-13,"Gold",4.99,3
89293,2024-11-08,"Gold",4.99,11
89293,2024-11-08,"Gold",4.99,12
71404,2024-11-24,"Gold",4.99,9
85323,2024-12-24,"Gold",4.99,5
82344,2024-12-14,"Gold",4.99,7
87806,2024-12-29,"Remove Ads",4.99,2
70567,2024-10-06,"Promotion",4.99,1
80751,2024-12-31,"Gold",4.99,17
82472,2024-11-24,"Promotion",4.99,4
91200,2024-11-22,"Gold",4.99,2
79597,2024-11-02,"Promotion",4.99,2
72240,2024-10-14,"Promotion",9.99,19
90399,2024-12-13,"Gold",4.99,3
91073,2024-12-07,"Gold",4.99,19
86774,2024-10-08,"Remove Ads",4.99,1
76582,2024-12-21,"Remove Ads",4.99,2
70218,2024-12-25,"Promotion",9.99,57
75408,2024-12-18,"Remove Ads",4.99,8
90756,2024-12-23,"Promotion",4.99,9
83410,2024-11-27,"Promotion",4.99,3
89793,2024-12-26,"Promotion",4.99,14
72086,2024-11-05,"Promotion",4.99,2
91720,2024-11-28,"Gold",4.99,1
71527,2024-11-11,"Gold",4.99,2
79937,2024-11-14,"Promotion",4.99,1
74706,2024-11-12,"Promotion",4.99,2
85768,2024-11-20,"Promotion",4.99,5
89025,2024-12-19,"Promotion",4.99,1
72830,2024-11-14,"Gold",4.99,8
74022,2024-10-24,"Gold",29.99,2
74685,2024-11-15,"Gold",4.99,2
84314,2024-12-20,"Promotion",9.99,3
90015,2024-12-20,"Gold",4.99,11
74868,2024-11-22,"Promotion",4.99,5
91956,2024-12-10,"Promotion",4.99,8
92459,2024-12-26,"Promotion",4.99,1
77802,2024-12-17,"Promotion",4.99,48
96888,2024-10-29,"Promotion",4.99,1
75471,2024-12-01,"Gold",9.99,48
81110,2024-10-16,"Promotion",9.99,25
94104,2024-10-19,"Promotion",4.99,14
83819,2024-12-04,"Promotion",9.99,4
91585,2024-10-31,"Promotion",4.99,7
89000,2024-12-18,"Gold",4.99,1
93638,2024-11-10,"Gold",4.99,15
79583,2024-11-10,"Gold",4.99,59
79583,2024-11-11,"Gold",4.99,65
79583,2024-11-13,"Gold",4.99,72
79583,2024-11-17,"Gold",4.99,83
84531,2024-12-12,"Gold",4.99,6
95317,2024-11-07,"Remove Ads",NA,2
90752,2024-12-17,"Promotion",4.99,6
84200,2024-12-08,"Promotion",4.99,1
94553,2024-11-06,"Promotion",9.99,3
73050,2024-12-08,"Remove Ads",4.99,17
78052,2024-11-13,"Promotion",9.99,7
76081,2024-12-21,"Promotion",4.99,1
95634,2024-11-21,"Gold",4.99,4
77788,2024-12-23,"Promotion",4.99,1
75392,2024-10-25,"Gold",29.99,1
90915,2024-10-14,"Remove Ads",4.99,4
85244,2024-12-05,"Remove Ads",4.99,20
76033,2024-11-13,"Promotion",4.99,1
74407,2024-11-14,"Promotion",4.99,3
85776,2024-12-26,"Promotion",4.99,14
79274,2024-11-26,"Promotion",4.99,6
83368,2024-12-08,"Promotion",9.99,5
81718,2024-10-20,"Gold",4.99,37
81718,2024-12-03,"Promotion",4.99,74
75086,2024-11-15,"Remove Ads",4.99,5
80307,2024-12-20,"Gold",4.99,1
87891,2024-11-09,"Gold",9.99,3
92798,2024-12-09,"Gold",9.99,1
92798,2024-12-09,"Gold",4.99,2
90850,2024-11-10,"Gold",4.99,4
90399,2024-12-26,"Gold",4.99,9
90399,2024-12-28,"Gold",29.99,17
91348,2024-12-14,"Gold",4.99,2
70218,2024-10-10,"Gold",4.99,2
70218,2024-12-29,"Promotion",4.99,61
73163,2024-11-19,"Gold",9.99,24
75408,2024-11-26,"Remove Ads",4.99,4
90756,2024-12-28,"Promotion",9.99,31
69843,2024-10-27,"Promotion",4.99,1
96006,2024-10-08,"Promotion",9.99,1
94403,2024-12-27,"Gold",4.99,11
75385,2024-12-21,"Promotion",9.99,13
76952,2024-11-13,"Promotion",4.99,1
80898,2024-10-31,"Gold",4.99,1
72124,2024-12-25,"Promotion",9.99,7
80900,2024-12-16,"Promotion",4.99,4
75397,2024-11-22,"Gold",4.99,3
76076,2024-10-26,"Gold",4.99,5
76076,2024-12-25,"Gold",9.99,36
85868,2024-10-16,"Gold",4.99,1
72208,2024-11-12,"Gold",4.99,2
81538,2024-10-31,"Gold",4.99,2
87586,2024-12-25,"Remove Ads",4.99,17
69686,2024-11-26,"Remove Ads",4.99,1
72248,2024-11-26,"Promotion",9.99,2
69508,2024-11-10,"Gold",4.99,2
85015,2024-10-05,"Promotion",4.99,1
94325,2024-12-14,"Gold",4.99,2
75471,2024-11-29,"Promotion",4.99,41
86409,2024-12-22,"Gold",4.99,3
93638,2024-11-08,"Gold",4.99,13
74599,2024-11-01,"Gold",4.99,2
80129,2024-10-13,"Gold",4.99,2
78131,2024-10-27,"Promotion",4.99,2
84778,2024-11-13,"Promotion",4.99,1
73249,2024-12-09,"Gold",4.99,1
73879,2024-10-11,"Gold",4.99,5
82740,2024-10-15,"Promotion",4.99,1
82740,2024-10-27,"Promotion",4.99,4
83877,2024-10-18,"Gold",4.99,12
90610,2024-11-24,"Remove Ads",4.99,1
93368,2024-10-20,"Gold",9.99,6
72755,2024-12-07,"Remove Ads",4.99,3
77802,2024-11-28,"Promotion",6.99,36
79217,2024-12-15,"Promotion",9.99,9
92281,2024-11-03,"Gold",4.99,3
88746,2024-11-26,"Promotion",4.99,4
79583,2024-11-26,"Gold",4.99,109
79583,2024-11-27,"Gold",4.99,115
79583,2024-12-11,"Promotion",6.99,160
83628,2024-10-25,"Gold",4.99,29
90752,2024-12-20,"Remove Ads",4.99,9
94747,2024-10-29,"Promotion",4.99,2
84635,2024-12-28,"Promotion",4.99,2
70808,2024-11-28,"Promotion",4.99,2
71732,2024-10-07,"Gold",4.99,1
73050,2024-11-17,"Remove Ads",4.99,10
85255,2024-12-14,"Promotion",4.99,7
95868,2024-12-19,"Gold",4.99,14
96499,2024-12-22,"Promotion",4.99,1
77107,2024-12-09,"Gold",4.99,5
69573,2024-10-24,"Gold",4.99,3
73952,2024-12-08,"Promotion",4.99,17
73952,2024-12-16,"Promotion",9.99,21
73952,2024-12-29,"Promotion",4.99,26
82440,2024-12-30,"Gold",4.99,5
95634,2024-11-25,"Gold",4.99,11
69847,2024-11-10,"Gold",4.99,10
83990,2024-11-09,"Gold",4.99,2
75747,2024-12-11,"Promotion",4.99,9
81569,2024-11-05,"Promotion",4.99,11
83316,2024-11-08,"Gold",4.99,1
95567,2024-11-08,"Remove Ads",4.99,12
71881,2024-12-25,"Remove Ads",4.99,31
79001,2024-11-01,"Remove Ads",4.99,4
69814,2024-12-10,"Gold",4.99,1
80767,2024-12-17,"Gold",4.99,3
94358,2024-10-16,"Gold",4.99,1
91073,2024-11-21,"Promotion",4.99,3
86537,2024-10-20,"Gold",4.99,4
94665,2024-11-19,"Promotion",4.99,5
80565,2024-12-23,"Promotion",4.99,1
85898,2024-10-31,"Gold",4.99,2
85898,2024-11-20,"Gold",19.99,37
89860,2024-12-18,"Gold",4.99,2
90529,2024-11-03,"Gold",9.99,7
75798,2024-10-05,"Promotion",4.99,2
81718,2024-10-05,"Gold",4.99,2
91840,2024-11-30,"Remove Ads",4.99,2
74511,2024-12-24,"Gold",9.99,17
94429,2024-11-01,"Gold",4.99,10
82672,2024-11-24,"Promotion",4.99,13
82672,2024-12-30,"Promotion",4.99,35
81533,2024-12-15,"Gold",4.99,2
79387,2024-11-07,"Gold",9.99,24
90756,2024-12-26,"Gold",19.99,26
72306,2024-12-25,"Gold",4.99,11
79629,2024-12-16,"Gold",4.99,3
71317,2024-12-21,"Gold",4.99,1
70218,2024-12-13,"Gold",4.99,43
79920,2024-12-30,"Gold",19.99,8
75385,2024-12-24,"Gold",9.99,16
95783,2024-11-25,"Promotion",9.99,2
77802,2024-10-29,"Promotion",9.99,13
70116,2024-12-19,"Promotion",9.99,18
86063,2024-11-10,"Promotion",9.99,31
93363,2024-11-21,"Gold",4.99,3
85139,2024-12-10,"Promotion",4.99,3
90015,2024-12-26,"Remove Ads",4.99,12
85490,2024-12-20,"Remove Ads",NA,13
78611,2024-10-19,"Promotion",4.99,1
74599,2024-10-31,"Gold",4.99,1
70162,2024-11-05,"Promotion",4.99,2
69508,2024-11-10,"Promotion",4.99,5
81012,2024-11-19,"Remove Ads",4.99,2
87586,2024-10-29,"Promotion",4.99,3
75471,2024-10-13,"Promotion",9.99,11
95623,2024-12-13,"Promotion",9.99,1
73012,2024-10-19,"Promotion",4.99,2
74686,2024-12-24,"Promotion",4.99,6
73879,2024-10-11,"Gold",4.99,3
83877,2024-10-29,"Gold",4.99,63
85322,2024-12-29,"Gold",4.99,25
78540,2024-11-17,"Gold",4.99,4
